statsDataId,観測値,Ａ　人口・世帯,地域,調査年,単位,値
0000010101,00001,A110202,22000,2024100000,人,1729000
0000010101,00001,A110202,23000,2024100000,人,3595000
0000010101,00001,A110202,24000,2024100000,人,845000
0000010101,00001,A110202,25000,2024100000,人,691000
0000010101,00001,A110202,26000,2024100000,人,1279000
0000010101,00001,A110202,27000,2024100000,人,4421000
0000010101,00001,A110202,28000,2024100000,人,2737000
0000010101,00001,A110202,29000,2024100000,人,672000
0000010101,00001,A110202,30000,2024100000,人,460000
0000010101,00001,A110202,31000,2024100000,人,273000
0000010101,00001,A110202,32000,2024100000,人,325000
0000010101,00001,A110202,33000,2024100000,人,932000
0000010101,00001,A110202,34000,2024100000,人,1369000
0000010101,00001,A110202,35000,2024100000,人,661000
0000010101,00001,A110202,36000,2024100000,人,353000
0000010101,00001,A110202,37000,2024100000,人,465000
0000010101,00001,A110202,38000,2024100000,人,661000
0000010101,00001,A110202,39000,2024100000,人,342000
0000010101,00001,A110202,40000,2024100000,人,2630000
0000010101,00001,A110202,41000,2024100000,人,408000
0000010101,00001,A110202,42000,2024100000,人,654000
0000010101,00001,A110202,43000,2024100000,人,877000
0000010101,00001,A110202,44000,2024100000,人,559000
0000010101,00001,A110202,45000,2024100000,人,538000
0000010101,00001,A110202,46000,2024100000,人,796000
0000010101,00001,A110202,47000,2024100000,人,732000
0000010101,00001,A1201,00000,2024100000,人,3934000
0000010101,00001,A1201,01000,2024100000,人,134000
0000010101,00001,A1201,02000,2024100000,人,30000
0000010101,00001,A1201,03000,2024100000,人,30000
0000010101,00001,A1201,04000,2024100000,人,66000
0000010101,00001,A1201,05000,2024100000,人,20000
0000010101,00001,A1201,06000,2024100000,人,28000
0000010101,00001,A1201,07000,2024100000,人,49000
0000010101,00001,A1201,08000,2024100000,人,84000
0000010101,00001,A1201,09000,2024100000,人,55000
0000010101,00001,A1201,10000,2024100000,人,56000
0000010101,00001,A1201,11000,2024100000,人,234000
0000010101,00001,A1201,12000,2024100000,人,199000
0000010101,00001,A1201,13000,2024100000,人,447000
0000010101,00001,A1201,14000,2024100000,人,290000
0000010101,00001,A1201,15000,2024100000,人,59000
0000010101,00001,A1201,16000,2024100000,人,30000
0000010101,00001,A1201,17000,2024100000,人,35000
0000010101,00001,A1201,18000,2024100000,人,25000
0000010101,00001,A1201,19000,2024100000,人,24000
0000010101,00001,A1201,20000,2024100000,人,62000
0000010101,00001,A1201,21000,2024100000,人,59000
0000010101,00001,A1201,22000,2024100000,人,106000
0000010101,00001,A1201,23000,2024100000,人,262000
0000010101,00001,A1201,24000,2024100000,人,54000
0000010101,00001,A1201,25000,2024100000,人,51000
0000010101,00001,A1201,26000,2024100000,人,75000
0000010101,00001,A1201,27000,2024100000,人,290000
0000010101,00001,A1201,28000,2024100000,人,175000
0000010101,00001,A1201,29000,2024100000,人,39000
0000010101,00001,A1201,30000,2024100000,人,27000
0000010101,00001,A1201,31000,2024100000,人,18000
0000010101,00001,A1201,32000,2024100000,人,21000
0000010101,00001,A1201,33000,2024100000,人,62000
0000010101,00001,A1201,34000,2024100000,人,90000
0000010101,00001,A1201,35000,2024100000,人,38000
0000010101,00001,A1201,36000,2024100000,人,20000
0000010101,00001,A1201,37000,2024100000,人,29000
0000010101,00001,A1201,38000,2024100000,人,38000
0000010101,00001,A1201,39000,2024100000,人,18000
0000010101,00001,A1201,40000,2024100000,人,183000
0000010101,00001,A1201,41000,2024100000,人,28000
0000010101,00001,A1201,42000,2024100000,人,41000
0000010101,00001,A1201,43000,2024100000,人,61000
0000010101,00001,A1201,44000,2024100000,人,34000
0000010101,00001,A1201,45000,2024100000,人,36000
0000010101,00001,A1201,46000,2024100000,人,53000
0000010101,00001,A1201,47000,2024100000,人,69000
0000010101,00001,A120101,00000,2024100000,人,2015000
0000010101,00001,A120101,01000,2024100000,人,69000
0000010101,00001,A120101,02000,2024100000,人,16000
0000010101,00001,A120101,03000,2024100000,人,15000
0000010101,00001,A120101,04000,2024100000,人,34000
0000010101,00001,A120101,05000,2024100000,人,10000
0000010101,00001,A120101,06000,2024100000,人,14000
0000010101,00001,A120101,07000,2024100000,人,25000
0000010101,00001,A120101,08000,2024100000,人,43000
0000010101,00001,A120101,09000,2024100000,人,28000
0000010101,00001,A120101,10000,2024100000,人,29000
0000010101,00001,A120101,11000,2024100000,人,120000
0000010101,00001,A120101,12000,2024100000,人,102000
0000010101,00001,A120101,13000,2024100000,人,229000
0000010101,00001,A120101,14000,2024100000,人,149000
0000010101,00001,A120101,15000,2024100000,人,30000
0000010101,00001,A120101,16000,2024100000,人,15000
0000010101,00001,A120101,17000,2024100000,人,18000
0000010101,00001,A120101,18000,2024100000,人,13000
0000010101,00001,A120101,19000,2024100000,人,12000
0000010101,00001,A120101,20000,2024100000,人,32000
0000010101,00001,A120101,21000,2024100000,人,30000
0000010101,00001,A120101,22000,2024100000,人,54000
0000010101,00001,A120101,23000,2024100000,人,134000
0000010101,00001,A120101,24000,2024100000,人,28000
0000010101,00001,A120101,25000,2024100000,人,26000
